"feature","coefficient","p_value"
"3624",-0.215622173008532,0.608064773895001
"3629",0.202938515772736,0.629808489737719
"3630",0.412393049421161,0.309958735506241
"3642",0.333333333333333,0.427876984126984
"3646",0.238095238095238,0.582142857142857
"3647",0.562884343099232,0.14633153260555
"3652",-0.119047619047619,0.793005952380952
"3656",-0.577350269189626,0.133974596215561
"3657",0.0238095238095238,0.976785714285714
"3658",-0.487950036474267,0.219943819241819
"3666",-0.0476190476190476,0.934871031746032
"3667",0.412393049421161,0.309958735506241
"3669",-0.142857142857143,0.75203373015873
"3671",0.0476190476190476,0.934871031746032
"3673",0.619047619047619,0.114980158730159
"3674",0.136386181397495,0.747429395226514
"3682",0.577350269189626,0.133974596215561
"3685",-0.0952380952380952,0.840128968253968
"3687",0,1
"3690",0.261904761904762,0.53640873015873
"3691",-0.436435780471985,0.279658290904658
"3693",NA,NA
"3694",0.333333333333333,0.427876984126984
"3699",0.109108945117996,0.797038574188192
"3700",0.0476190476190476,0.934871031746032
"3701",0.238095238095238,0.582142857142857
"3705",0.285714285714286,0.500793650793651
"3708",0.238095238095238,0.582142857142857
"3709",0.142857142857143,0.75203373015873
"3711",0.0238095238095238,0.976785714285714
"3716",-0.0487950036474267,0.908654487655341
"3720",0.463552534650553,0.247323262807286
"3722",-0.0975900072948533,0.818177202735276
"3726",0.412393049421161,0.309958735506241
"3727",0,1
"3735",-0.245495126515491,0.557856585182126
"3736",0.214285714285714,0.619097222222222
"3738",0.380952380952381,0.359871031746032
"3747",0.761904761904762,0.0367559523809524
"3749",0.412393049421161,0.309958735506241
"3752",0.121987509118567,0.773532403327246
"3756",0.586836868337497,0.126198985536089
"3757",0.412393049421161,0.309958735506241
"3761",0.857142857142857,0.0107142857142857
"3762",0.0714285714285714,0.881994047619048
"3763",0.214285714285714,0.619097222222222
"3764",0.833333333333333,0.0153769841269841
"3781",0.833333333333333,0.0153769841269841
"3788",0.142857142857143,0.75203373015873
"3789",0.0238095238095238,0.976785714285714
"3797",0.214285714285714,0.619097222222222
"3798",0.214285714285714,0.619097222222222
"3799",0.357142857142857,0.389384920634921
"3808",0.412393049421161,0.309958735506241
"3810",-0.238095238095238,0.582142857142857
"3822",0.142857142857143,0.75203373015873
"3824",0.0476190476190476,0.934871031746032
"3828",0.714285714285714,0.0575892857142857
"3829",0.119047619047619,0.793005952380952
"3831",-0.0714285714285714,0.881994047619048
"3834",0.119047619047619,0.793005952380952
"3835",-0.0952380952380952,0.840128968253968
"3836",0.0714285714285714,0.881994047619048
"3837",0.238095238095238,0.582142857142857
"3838",-0.0952380952380952,0.840128968253968
"3841",0.238095238095238,0.582142857142857
"3842",0.142857142857143,0.75203373015873
"3843",0.119047619047619,0.793005952380952
"3844",0.30952380952381,0.461805555555556
"3845",0.0714285714285714,0.881994047619048
"3846",0.0714285714285714,0.881994047619048
"3847",0.261904761904762,0.53640873015873
"3848",-0.166666666666667,0.703323412698413
"3849",0.19047619047619,0.664583333333333
"3850",0.0714285714285714,0.881994047619048
"3851",0.214285714285714,0.619097222222222
"3852",0.19047619047619,0.664583333333333
"3855",-0.0714285714285714,0.881994047619048
"3856",0.119047619047619,0.793005952380952
"3857",-0.0952380952380952,0.840128968253968
"3858",0.30952380952381,0.461805555555556
"3859",0.0714285714285714,0.881994047619048
"3860",-0.142857142857143,0.75203373015873
"3861",0.30952380952381,0.461805555555556
"3862",0.285714285714286,0.500793650793651
"3865",-0.577350269189626,0.133974596215561
"3870",-0.238095238095238,0.582142857142857
"3876",0.0952380952380952,0.840128968253968
"3877",0.0714285714285714,0.881994047619048
"3888",0.333333333333333,0.427876984126984
"3889",-0.27545404024005,0.509054072655073
"3893",0.380952380952381,0.359871031746032
"3901",-0.119047619047619,0.793005952380952
"3902",-0.0952380952380952,0.840128968253968
"3905",0,1
"3908",0.285714285714286,0.500793650793651
"3920",NA,NA
"3921",0.19047619047619,0.664583333333333
"3924",-0.285714285714286,0.500793650793651
"3931",0.0952380952380952,0.840128968253968
"3937",-0.317091430894901,0.444104660971675
"3940",0.0476190476190476,0.934871031746032
"3959",0.119047619047619,0.793005952380952
"3977",0.214285714285714,0.619097222222222
"3978",-0.404761904761905,0.326835317460317
"3979",-0.19047619047619,0.664583333333333
"3981",0.5,0.216170634920635
"3982",0.0818317088384971,0.847249145102879
"3988",0.357142857142857,0.389384920634921
"3989",0.142857142857143,0.75203373015873
"3998",-0.214285714285714,0.619097222222222
"4002",0.142857142857143,0.75203373015873
"4003",0.0476190476190476,0.934871031746032
"4004",0.214285714285714,0.619097222222222
"4006",-0.0476190476190476,0.934871031746032
"4007",0.261904761904762,0.53640873015873
"4017",0.0714285714285714,0.881994047619048
"4034",0.0714285714285714,0.881994047619048
"4037",0,1
"4041",0.142857142857143,0.75203373015873
"4048",0.0714285714285714,0.881994047619048
"4052",0.0476190476190476,0.934871031746032
"4053",-0.0238095238095238,0.976785714285714
"4054",0,1
"4055",0.333333333333333,0.427876984126984
"4057",0.0952380952380952,0.840128968253968
"4059",0.428571428571429,0.299206349206349
"4060",0.0714285714285714,0.881994047619048
"4061",0.30952380952381,0.461805555555556
"4062",0.0714285714285714,0.881994047619048
"4063",0,1
"4064",0.0476190476190476,0.934871031746032
"4066",0.238095238095238,0.582142857142857
"4067",0.0476190476190476,0.934871031746032
"4068",0.0714285714285714,0.881994047619048
"4069",0,1
"4070",-0.0238095238095238,0.976785714285714
"4071",0.0476190476190476,0.934871031746032
"4072",0.285714285714286,0.500793650793651
"4073",0.142857142857143,0.75203373015873
"4074",0.0238095238095238,0.976785714285714
"4078",0.357142857142857,0.389384920634921
"4088",0.412393049421161,0.309958735506241
"4096",0,1
"4109",0.0238095238095238,0.976785714285714
"4113",-0.166666666666667,0.703323412698413
"4121",-0.642857142857143,0.0961805555555556
"4127",0.285714285714286,0.500793650793651
"4139",-0.261904761904762,0.53640873015873
"4141",0.357142857142857,0.389384920634921
"4156",0.285714285714286,0.500793650793651
"4157",0.452380952380952,0.267460317460317
"4159",0.30952380952381,0.461805555555556
"4160",0.380952380952381,0.359871031746032
"4162",0.5,0.216170634920635
"4164",0.5,0.216170634920635
"4166",0.5,0.216170634920635
"4167",0.261904761904762,0.53640873015873
"4173",0.0952380952380952,0.840128968253968
"4174",0.333333333333333,0.427876984126984
"4175",0,1
"4181",0.5,0.216170634920635
"4187",0.214285714285714,0.619097222222222
"4193",0.166666666666667,0.703323412698413
"4195",0.214285714285714,0.619097222222222
"4200",0.523809523809524,0.196626984126984
"4201",0.523809523809524,0.196626984126984
"4204",0.5,0.216170634920635
"4206",0.5,0.216170634920635
"4211",0.428571428571429,0.299206349206349
"4216",-0.142857142857143,0.75203373015873
"4224",0.595238095238095,0.132291666666667
"4225",0.380952380952381,0.359871031746032
"4228",0.214285714285714,0.619097222222222
"4229",0.0476190476190476,0.934871031746032
"4230",-0.357142857142857,0.389384920634921
"4231",0.214285714285714,0.619097222222222
"4232",0.238095238095238,0.582142857142857
"4235",-0.0238095238095238,0.976785714285714
"4236",-0.0714285714285714,0.881994047619048
"4246",0.0714285714285714,0.881994047619048
"4247",0.577350269189626,0.133974596215561
"4251",0.0238095238095238,0.976785714285714
"4252",0.142857142857143,0.75203373015873
"4254",0.119047619047619,0.793005952380952
"4264",0.666666666666667,0.0830853174603175
"4265",0.5,0.216170634920635
"4267",0.214285714285714,0.619097222222222
"4270",0.857142857142857,0.0107142857142857
"4271",0.761904761904762,0.0367559523809524
"4272",0.30952380952381,0.461805555555556
"4275",0.452380952380952,0.267460317460317
"4276",0.357142857142857,0.389384920634921
"4279",0.0818317088384971,0.847249145102879
"4280",0.214285714285714,0.619097222222222
"4285",-0.0311739843194275,0.941586637631995
"4294",0.357142857142857,0.389384920634921
"4295",0.285714285714286,0.500793650793651
"4297",0.404761904761905,0.326835317460317
"4298",0.238095238095238,0.582142857142857
"4317",0.214285714285714,0.619097222222222
"4319",0.285714285714286,0.500793650793651
"4325",-0.404761904761905,0.326835317460317
"4334",NA,NA
"4337",0.0952380952380952,0.840128968253968
"4342",0.166666666666667,0.703323412698413
"4349",-0.0714285714285714,0.881994047619048
"4354",0.285714285714286,0.500793650793651
"4357",0.0714285714285714,0.881994047619048
"4359",-0.19047619047619,0.664583333333333
"4366",-0.19047619047619,0.664583333333333
"4367",-0.0476190476190476,0.934871031746032
"4375",NA,NA
"4379",NA,NA
"4440",0.476190476190476,0.243055555555556
"4451",0.0476190476190476,0.934871031746032
"4452",0.707527552887687,0.0496282607348612
"4482",NA,NA
"4483",0.0476190476190476,0.934871031746032
"4496",0.19047619047619,0.664583333333333
"4509",0.5,0.216170634920635
"4511",0.5,0.216170634920635
"4512",0.5,0.216170634920635
"4513",0.5,0.216170634920635
"4514",0.523809523809524,0.196626984126984
"4519",0.0476190476190476,0.934871031746032
"4520",0.5,0.216170634920635
"4522",0.5,0.216170634920635
"4523",0.0238095238095238,0.976785714285714
"4526",0.595238095238095,0.132291666666667
"4527",0.690476190476191,0.0693948412698413
"4528",0.80952380952381,0.0217757936507936
"4531",0.577350269189626,0.133974596215561
"4532",0.357142857142857,0.389384920634921
"4533",0.333333333333333,0.427876984126984
"4535",-0.285714285714286,0.500793650793651
"4541",0.738095238095238,0.0458333333333333
"4544",0.0467609764791412,0.912450894053421
"4547",0.412393049421161,0.309958735506241
"4563",0.428571428571429,0.299206349206349
"4565",0.380952380952381,0.359871031746032
"4576",0.30952380952381,0.461805555555556
"4580",0.333333333333333,0.427876984126984
"4593",NA,NA
"4605",NA,NA
"4611",0.261904761904762,0.53640873015873
"4631",0.428571428571429,0.299206349206349
"4632",0.0476190476190476,0.934871031746032
"4634",0.261904761904762,0.53640873015873
"4639",0.166666666666667,0.703323412698413
"4643",0.238095238095238,0.582142857142857
"4650",-0.0714285714285714,0.881994047619048
"4660",-0.238095238095238,0.582142857142857
"4661",0.523809523809524,0.196626984126984
"4662",0.166666666666667,0.703323412698413
"4663",-0.380952380952381,0.359871031746032
"4665",0.238095238095238,0.582142857142857
"4666",-0.0476190476190476,0.934871031746032
"4667",-0.0476190476190476,0.934871031746032
"4668",0.5,0.216170634920635
"4669",0.238095238095238,0.582142857142857
"4671",-0.0714285714285714,0.881994047619048
"4672",-0.690476190476191,0.0693948412698413
"4677",-0.642857142857143,0.0961805555555556
"4685",0.577350269189626,0.133974596215561
"4693",0.595238095238095,0.132291666666667
"4694",0.507346289431841,0.199359223977008
"4706",0.431244346017065,0.286072853515408
"4716",0.455097979527038,0.257192085458772
"4778",-0.142857142857143,0.75203373015873
"4789",-0.0507346289431841,0.905035683510241
"4790",NA,NA
"4791",NA,NA
"4794",NA,NA
"4797",0.419169191669641,0.301266632663344
"4798",0.738095238095238,0.0458333333333333
"4800",-0.0634182861789801,0.881409154574204
"4803",0.245495126515491,0.557856585182126
"4811",0.380952380952381,0.359871031746032
"4814",0.380952380952381,0.359871031746032
"4818",0.333333333333333,0.427876984126984
"4828",0.43915503282684,0.276326840133745
"4829",0.428571428571429,0.299206349206349
"4830",0.19047619047619,0.664583333333333
"4835",NA,NA
"4836",0.251501515001784,0.547942603559827
"4849",0.0952380952380952,0.840128968253968
"4853",-0.171456913756851,0.684763221121334
"4874",0.214285714285714,0.619097222222222
"4889",0.880952380952381,0.00724206349206349
"4894",-0.214285714285714,0.619097222222222
"4919",0.0952380952380952,0.840128968253968
"4923",0.121987509118567,0.773532403327246
"4924",0.142857142857143,0.75203373015873
"4925",-0.577350269189626,0.133974596215561
"4933",0.317091430894901,0.444104660971675
"4934",-0.0952380952380952,0.840128968253968
"4945",0.619047619047619,0.114980158730159
"4946",0.333333333333333,0.427876984126984
"4947",0.261904761904762,0.53640873015873
"4948",0.577350269189626,0.133974596215561
"4949",0.214285714285714,0.619097222222222
"5016",0.577350269189626,0.133974596215561
"5022",-0.0476190476190476,0.934871031746032
"5026",0.19047619047619,0.664583333333333
"5028",0.238095238095238,0.582142857142857
"5031",NA,NA
"5044",0.214285714285714,0.619097222222222
"5048",-0.171456913756851,0.684763221121334
"5050",-0.261904761904762,0.53640873015873
"5054",0.404761904761905,0.326835317460317
"5056",0.166666666666667,0.703323412698413
"5059",0.261904761904762,0.53640873015873
"5062",0.333333333333333,0.427876984126984
"5063",0.380952380952381,0.359871031746032
"5068",0.285714285714286,0.500793650793651
"5069",0.238095238095238,0.582142857142857
"5071",0.238095238095238,0.582142857142857
"5075",0.0476190476190476,0.934871031746032
"5076",0.166666666666667,0.703323412698413
"5083",0.19047619047619,0.664583333333333
"5087",-0.238095238095238,0.582142857142857
"5090",-0.595238095238095,0.132291666666667
"5092",0.904761904761905,0.00456349206349206
"5094",-0.166666666666667,0.703323412698413
"5096",0.238095238095238,0.582142857142857
"5124",-0.880952380952381,0.00724206349206349
"5125",0.452380952380952,0.267460317460317
"5130",-0.0476190476190476,0.934871031746032
"5136",0.0476190476190476,0.934871031746032
"5139",0.30952380952381,0.461805555555556
"5140",0.428571428571429,0.299206349206349
"5143",0.404761904761905,0.326835317460317
"5151",0.404761904761905,0.326835317460317
"5152",0.285714285714286,0.500793650793651
"5156",0.0476190476190476,0.934871031746032
"5163",-0.0476190476190476,0.934871031746032
"5165",0.333333333333333,0.427876984126984
"5169",-0.166666666666667,0.703323412698413
"5171",0.476190476190476,0.243055555555556
"5172",0.333333333333333,0.427876984126984
"5174",0.333333333333333,0.427876984126984
"5180",0.714285714285714,0.0575892857142857
"5181",NA,NA
"5182",-0.166666666666667,0.703323412698413
"5183",-0.119047619047619,0.793005952380952
"5185",0.261904761904762,0.53640873015873
"5186",NA,NA
"5190",-0.261904761904762,0.53640873015873
"5191",-0.0476190476190476,0.934871031746032
"5194",0.166666666666667,0.703323412698413
"5196",0.428571428571429,0.299206349206349
"5197",-0.142857142857143,0.75203373015873
"5199",-0.30952380952381,0.461805555555556
"5200",0.380952380952381,0.359871031746032
"5202",-0.19047619047619,0.664583333333333
"5204",0.142857142857143,0.75203373015873
"5211",0.0952380952380952,0.840128968253968
"5216",0.238095238095238,0.582142857142857
"5226",NA,NA
"5263",0.666666666666667,0.0830853174603175
"5266",0.404761904761905,0.326835317460317
"5270",-0.19047619047619,0.664583333333333
"5279",0.666666666666667,0.0830853174603175
"5281",0.0238095238095238,0.976785714285714
"5283",0.357142857142857,0.389384920634921
"5289",0.30952380952381,0.461805555555556
"5290",0.518267489310482,0.188235824435888
"5296",0.240989487480125,0.565334517889192
"5297",0.761904761904762,0.0367559523809524
"5298",0.476190476190476,0.243055555555556
"5302",-0.119047619047619,0.793005952380952
"5310",0.428571428571429,0.299206349206349
"5328",0.214285714285714,0.619097222222222
"5330",0.714285714285714,0.0575892857142857
"5336",-0.0714285714285714,0.881994047619048
"5338",0.238095238095238,0.582142857142857
"5339",NA,NA
"5340",0.5,0.216170634920635
"5341",0.380952380952381,0.359871031746032
"5346",0.428571428571429,0.299206349206349
"5378",0.452380952380952,0.267460317460317
"5379",0,1
"5380",0.0238095238095238,0.976785714285714
"5381",0.395216666431375,0.332517107933828
"5383",-0.0714285714285714,0.881994047619048
"5391",0.571428571428572,0.151140873015873
"5399",NA,NA
"5400",-0.142857142857143,0.75203373015873
"5401",0.0238095238095238,0.976785714285714
"5403",-0.380952380952381,0.359871031746032
"5404",-0.119047619047619,0.793005952380952
"5405",-0.261904761904762,0.53640873015873
"5406",0.142857142857143,0.75203373015873
"5407",0.19047619047619,0.664583333333333
"5408",0.0714285714285714,0.881994047619048
"5409",0.357142857142857,0.389384920634921
"5410",0.483196756951126,0.225148916797635
"5411",-0.380952380952381,0.359871031746032
"5413",-0.380952380952381,0.359871031746032
"5415",-0.666666666666667,0.0830853174603175
"5416",0.666666666666667,0.0830853174603175
"5417",0.642857142857143,0.0961805555555556
"5419",0.238095238095238,0.582142857142857
"5420",0.285714285714286,0.500793650793651
"5421",0.261904761904762,0.53640873015873
"5423",0,1
"5432",0.714285714285714,0.0575892857142857
"5441",0.261904761904762,0.53640873015873
"5442",0.619047619047619,0.114980158730159
"5443",0.119047619047619,0.793005952380952
"5446",0.261904761904762,0.53640873015873
"5450",0.261904761904762,0.53640873015873
"5451",0.214285714285714,0.619097222222222
"5453",-0.0714285714285714,0.881994047619048
"5454",0.690476190476191,0.0693948412698413
"5455",0.0238095238095238,0.976785714285714
"5456",0.5,0.216170634920635
"5486",-0.0952380952380952,0.840128968253968
"5491",-0.261904761904762,0.53640873015873
"5516",-0.195180014589707,0.64322553863723
"5518",-0.062347968638855,0.883400159675021
"5521",-0.19047619047619,0.664583333333333
"5523",NA,NA
"5524",0.5,0.216170634920635
"5525",0.763762615825973,0.0273960439091121
"5526",0.0952380952380952,0.840128968253968
"5527",0,1
"5528",-0.214285714285714,0.619097222222222
"5529",0,1
"5530",-0.261904761904762,0.53640873015873
"5531",0.333333333333333,0.427876984126984
"5532",0.238095238095238,0.582142857142857
"5533",0.238095238095238,0.582142857142857
"5534",-0.0238095238095238,0.976785714285714
"5536",0.0238095238095238,0.976785714285714
"5538",0.119047619047619,0.793005952380952
"5541",-0.0476190476190476,0.934871031746032
"5542",0.80952380952381,0.0217757936507936
"5543",0.714285714285714,0.0575892857142857
"5544",0.428571428571429,0.299206349206349
"5546",-0.0476190476190476,0.934871031746032
"5548",0.452380952380952,0.267460317460317
"5551",0.261904761904762,0.53640873015873
"5552",0.142857142857143,0.75203373015873
"5553",0.0952380952380952,0.840128968253968
"5556",0.357142857142857,0.389384920634921
"5557",0.80952380952381,0.0217757936507936
"5558",0.642857142857143,0.0961805555555556
"5559",0.333333333333333,0.427876984126984
"5560",0.333333333333333,0.427876984126984
"5561",0.0952380952380952,0.840128968253968
"5565",0.0380509717073881,0.928723264517836
"5566",0.0952380952380952,0.840128968253968
"5567",0.547619047619048,0.170982142857143
"5571",0.523809523809524,0.196626984126984
"5577",-0.285714285714286,0.500793650793651
"5580",0.0238095238095238,0.976785714285714
"5584",0.285714285714286,0.500793650793651
"5588",-0.0714285714285714,0.881994047619048
"5590",0.547619047619048,0.170982142857143
"5595",0.357142857142857,0.389384920634921
"5597",0,1
"5598",-0.0714285714285714,0.881994047619048
"5599",-0.142857142857143,0.75203373015873
"5600",-0.0714285714285714,0.881994047619048
"5601",0.333333333333333,0.427876984126984
"5602",-0.0714285714285714,0.881994047619048
"5604",0.714285714285714,0.0575892857142857
"5605",0.0952380952380952,0.840128968253968
"5607",0.619047619047619,0.114980158730159
"5608",0.238095238095238,0.582142857142857
"5609",0.404761904761905,0.326835317460317
"5610",-0.333333333333333,0.427876984126984
"5611",0,1
"5612",0.785714285714286,0.0279265873015873
"5613",0.5,0.216170634920635
"5614",0.0238095238095238,0.976785714285714
"5615",0.380952380952381,0.359871031746032
"5616",-0.380952380952381,0.359871031746032
"5618",0.476190476190476,0.243055555555556
"5619",-0.357142857142857,0.389384920634921
"5620",0.404761904761905,0.326835317460317
"5621",-0.428571428571429,0.299206349206349
"5622",0.30952380952381,0.461805555555556
"5624",0.571428571428572,0.151140873015873
"5627",0.428571428571429,0.299206349206349
"5628",-0.523809523809524,0.196626984126984
"5629",0.428571428571429,0.299206349206349
"5630",0.642857142857143,0.0961805555555556
"5631",0.0714285714285714,0.881994047619048
"5636",0.642857142857143,0.0961805555555556
"5638",0.547619047619048,0.170982142857143
"5639",0.380952380952381,0.359871031746032
"5642",0.0714285714285714,0.881994047619048
"5648",0.577350269189626,0.133974596215561
"5649",-0.0952380952380952,0.840128968253968
"5654",-0.19047619047619,0.664583333333333
"5655",0.666666666666667,0.0830853174603175
"5657",0.571428571428572,0.151140873015873
"5658",-0.119047619047619,0.793005952380952
"5659",0.119047619047619,0.793005952380952
"5660",0.0238095238095238,0.976785714285714
"5661",0.0952380952380952,0.840128968253968
"5662",-0.119047619047619,0.793005952380952
"5665",0.30952380952381,0.461805555555556
"5666",0.119047619047619,0.793005952380952
"5667",0.428571428571429,0.299206349206349
"5668",0.0476190476190476,0.934871031746032
"5669",0.380952380952381,0.359871031746032
"5672",0.571428571428572,0.151140873015873
"5677",-0.29277002188456,0.481617814312155
"5678",0.238095238095238,0.582142857142857
"5680",0.261904761904762,0.53640873015873
"5681",0.0238095238095238,0.976785714285714
"5682",0.238095238095238,0.582142857142857
"5683",-0.119047619047619,0.793005952380952
"5687",0.166666666666667,0.703323412698413
"5688",-0.261904761904762,0.53640873015873
"5697",-0.19047619047619,0.664583333333333
"5699",0.311739843194275,0.452253005141476
"5700",NA,NA
"5701",0.0714285714285714,0.881994047619048
"5702",-0.428571428571429,0.299206349206349
"5704",NA,NA
"5708",-0.327326835353989,0.428691507235313
"5709",0.357142857142857,0.389384920634921
"5710",-0.166666666666667,0.703323412698413
"5711",-0.166666666666667,0.703323412698413
"5712",0.0714285714285714,0.881994047619048
"5718",-0.666666666666667,0.0830853174603175
"5719",0.357142857142857,0.389384920634921
"5721",0.119047619047619,0.793005952380952
"5722",0.857142857142857,0.0107142857142857
"5723",0.0952380952380952,0.840128968253968
"5724",0.571428571428572,0.151140873015873
"5725",0.0714285714285714,0.881994047619048
"5761",0.285714285714286,0.500793650793651
"5764",0.285714285714286,0.500793650793651
"5765",0.595238095238095,0.132291666666667
"5768",0.452380952380952,0.267460317460317
"5770",0.80952380952381,0.0217757936507936
"5771",0.571428571428572,0.151140873015873
"5779",0.476190476190476,0.243055555555556
"5782",0.738095238095238,0.0458333333333333
"5783",0.738095238095238,0.0458333333333333
"5784",0.880952380952381,0.00724206349206349
"5785",0.857142857142857,0.0107142857142857
"5808",0.904761904761905,0.00456349206349206
"5809",-0.027277236279499,0.9488805457665
"5811",0.976190476190476,0.000396825396825397
"5815",0.547619047619048,0.170982142857143
"5861",0.428571428571429,0.299206349206349
"5863",0.412393049421161,0.309958735506241
"5959",NA,NA
"5964",0.467074242146171,0.243269916633995
"5972",NA,NA
"5986",NA,NA
"6011",0.119047619047619,0.793005952380952
"6023",-0.142857142857143,0.75203373015873
"6026",0.523809523809524,0.196626984126984
"6029",0.523809523809524,0.196626984126984
"6112",-0.30952380952381,0.461805555555556
"6126",0.251501515001784,0.547942603559827
"6134",0.0476190476190476,0.934871031746032
"6249",NA,NA
"6301",0.291724116423309,0.48325820802848
"6302",-0.0238095238095238,0.976785714285714
"6305",0.436435780471985,0.279658290904658
"6308",0.333333333333333,0.427876984126984
"6309",-0.214285714285714,0.619097222222222
"6311",0.215622173008532,0.608064773895001
"6323",-0.142857142857143,0.75203373015873
"6419",0.30952380952381,0.461805555555556
"6420",NA,NA
"6432",NA,NA
"6440",NA,NA
"6477",0.383240403812243,0.348683741124201
"6483",NA,NA
"6514",NA,NA
"6515",NA,NA
"6533",0.577350269189626,0.133974596215561
"6562",-0.0311739843194275,0.941586637631995
"6601",NA,NA
"6791",NA,NA
"6874",NA,NA
"7181",NA,NA
"7381",NA,NA
"7465",-0.0359287878573978,0.932691474909088
"7506",0.857142857142857,0.0107142857142857
"7603",0.179643939286989,0.670344277246939
"7633",0.19047619047619,0.664583333333333
